# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 11.799999 -2.244236 7.830601 	 22.999990 -2.244236 4.058548 	 -5.400006 -2.244236 13.633759 	 -7.799999 -2.244236 -1.744608 	                    	                    	                    	                    	
 11.799999 -2.338795 7.809102 	 23.019991 -2.338795 4.025987 	 -5.380006 -2.338795 13.629276 	 -7.799999 -2.338795 -1.794188 	                    	                    	                    	                    	
 11.799999 -2.433350 7.787401 	 23.039991 -2.433350 3.993224 	 -5.360006 -2.433350 13.624594 	 -7.799999 -2.433350 -1.843968 	                    	                    	                    	                    	
 11.799999 -2.527908 7.765501 	 23.059992 -2.527908 3.960262 	 -5.340006 -2.527908 13.619712 	 -7.799999 -2.527908 -1.893948 	                    	                    	                    	                    	
 11.799999 -2.622467 7.743401 	 23.079990 -2.622467 3.927101 	 -5.320006 -2.622467 13.614631 	 -7.799999 -2.622467 -1.944128 	                    	                    	                    	                    	
 11.799999 -2.717026 7.721100 	 23.099991 -2.717026 3.893739 	 -5.300006 -2.717026 13.609347 	 -7.799999 -2.717026 -1.994508 	                    	                    	                    	                    	
 11.799999 -2.811584 7.698600 	 23.119991 -2.811584 3.860177 	 -5.280006 -2.811584 13.603866 	 -7.799999 -2.811584 -2.045088 	                    	                    	                    	                    	
 11.799999 -2.906139 7.675900 	 23.139992 -2.906139 3.826415 	 -5.260006 -2.906139 13.598184 	 -7.799999 -2.906139 -2.095868 	                    	                    	                    	                    	
 11.799999 -3.000698 7.652999 	 23.159990 -3.000698 3.792453 	 -5.240006 -3.000698 13.592300 	 -7.799999 -3.000698 -2.146848 	                    	                    	                    	                    	
 11.799999 -3.095257 7.629899 	 23.179991 -3.095257 3.758291 	 -5.220006 -3.095257 13.586219 	 -7.799999 -3.095257 -2.198028 	                    	                    	                    	                    	
 11.799999 -3.189816 7.606599 	 23.199991 -3.189816 3.723929 	 -5.200006 -3.189816 13.579937 	 -7.799999 -3.189816 -2.249408 	                    	                    	                    	                    	
 11.799999 -3.284370 7.583098 	 23.219992 -3.284370 3.689367 	 -5.180007 -3.284370 13.573455 	 -7.799999 -3.284370 -2.300988 	                    	                    	                    	                    	
 11.799999 -3.378929 7.559399 	 23.239990 -3.378929 3.654605 	 -5.160007 -3.378929 13.566772 	 -7.799999 -3.378929 -2.352768 	                    	                    	                    	                    	
 11.799999 -3.473488 7.535499 	 23.259991 -3.473488 3.619643 	 -5.140007 -3.473488 13.559891 	 -7.799999 -3.473488 -2.404748 	                    	                    	                    	                    	
 11.799999 -3.568047 7.511398 	 23.279991 -3.568047 3.584481 	 -5.120007 -3.568047 13.552809 	 -7.799999 -3.568047 -2.456928 	                    	                    	                    	                    	
 11.799999 -3.662605 7.487098 	 23.299992 -3.662605 3.549119 	 -5.100007 -3.662605 13.545526 	 -7.799999 -3.662605 -2.509308 	                    	                    	                    	                    	
 11.799999 -3.757160 7.462598 	 23.319990 -3.757160 3.513557 	 -5.080007 -3.757160 13.538044 	 -7.799999 -3.757160 -2.561888 	                    	                    	                    	                    	
 11.799999 -3.851719 7.437898 	 23.339991 -3.851719 3.477796 	 -5.060007 -3.851719 13.530362 	 -7.799999 -3.851719 -2.614668 	                    	                    	                    	                    	
 11.799999 -3.946278 7.412997 	 23.359991 -3.946278 3.441833 	 -5.040007 -3.946278 13.522480 	 -7.799999 -3.946278 -2.667648 	                    	                    	                    	                    	
 11.799999 -4.040836 7.387897 	 23.379992 -4.040836 3.405671 	 -5.020007 -4.040836 13.514397 	 -7.799999 -4.040836 -2.720829 	                    	                    	                    	                    	
 11.799999 -4.135391 7.362597 	 23.399990 -4.135391 3.369309 	 -5.000007 -4.135391 13.506115 	 -7.799999 -4.135391 -2.774209 	                    	                    	                    	                    	
 11.799999 -4.229950 7.337096 	 23.419991 -4.229950 3.332747 	 -4.980007 -4.229950 13.497633 	 -7.799999 -4.229950 -2.827789 	                    	                    	                    	                    	
 11.799999 -4.324509 7.311397 	 23.439991 -4.324509 3.295986 	 -4.960007 -4.324509 13.488951 	 -7.799999 -4.324509 -2.881568 	                    	                    	                    	                    	
 11.799999 -4.419067 7.285496 	 23.459991 -4.419067 3.259023 	 -4.940007 -4.419067 13.480068 	 -7.799999 -4.419067 -2.935549 	                    	                    	                    	                    	
 11.799999 -4.513626 7.259396 	 23.479990 -4.513626 3.221861 	 -4.920007 -4.513626 13.470986 	 -7.799999 -4.513626 -2.989729 	                    	                    	                    	                    	
 11.799999 -4.608181 7.233095 	 23.499990 -4.608181 3.184499 	 -4.900007 -4.608181 13.461703 	 -7.799999 -4.608181 -3.044109 	                    	                    	                    	                    	
 11.799999 -4.702740 7.206595 	 23.519991 -4.702740 3.146938 	 -4.880007 -4.702740 13.452222 	 -7.799999 -4.702740 -3.098688 	                    	                    	                    	                    	
 11.799999 -4.797298 7.179895 	 23.539991 -4.797298 3.109176 	 -4.860007 -4.797298 13.442540 	 -7.799999 -4.797298 -3.153468 	                    	                    	                    	                    	
 11.799999 -4.891857 7.152995 	 23.559990 -4.891857 3.071214 	 -4.840007 -4.891857 13.432658 	 -7.799999 -4.891857 -3.208448 	                    	                    	                    	                    	
 11.799999 -4.986412 7.125895 	 23.579990 -4.986412 3.033051 	 -4.820007 -4.986412 13.422575 	 -7.799999 -4.986412 -3.263629 	                    	                    	                    	                    	
 11.799999 -5.080971 7.098595 	 23.599991 -5.080971 2.994690 	 -4.800007 -5.080971 13.412293 	 -7.799999 -5.080971 -3.319008 	                    	                    	                    	                    	
 11.799999 -5.175529 7.071095 	 23.619991 -5.175529 2.956128 	 -4.780007 -5.175529 13.401812 	 -7.799999 -5.175529 -3.374588 	                    	                    	                    	                    	
 11.799999 -5.270088 7.043394 	 23.639990 -5.270088 2.917366 	 -4.760007 -5.270088 13.391129 	 -7.799999 -5.270088 -3.430368 	                    	                    	                    	                    	
 11.799999 -5.364647 7.015494 	 23.659990 -5.364647 2.878404 	 -4.740007 -5.364647 13.380247 	 -7.799999 -5.364647 -3.486348 	                    	                    	                    	                    	
 11.799999 -5.459202 6.987393 	 23.679991 -5.459202 2.839242 	 -4.720007 -5.459202 13.369164 	 -7.799999 -5.459202 -3.542529 	                    	                    	                    	                    	
 11.799999 -5.553761 6.959093 	 23.699991 -5.553761 2.799880 	 -4.700007 -5.553761 13.357882 	 -7.799999 -5.553761 -3.598909 	                    	                    	                    	                    	
 11.799999 -5.648319 6.930593 	 23.719990 -5.648319 2.760318 	 -4.680007 -5.648319 13.346400 	 -7.799999 -5.648319 -3.655488 	                    	                    	                    	                    	
 11.799999 -5.742878 6.901893 	 23.739990 -5.742878 2.720556 	 -4.660007 -5.742878 13.334718 	 -7.799999 -5.742878 -3.712269 	                    	                    	                    	                    	
 11.799999 -5.837433 6.872993 	 23.759991 -5.837433 2.680594 	 -4.640007 -5.837433 13.322836 	 -7.799999 -5.837433 -3.769249 	                    	                    	                    	                    	
 11.799999 -5.931992 6.843893 	 23.779991 -5.931992 2.640432 	 -4.620007 -5.931992 13.310754 	 -7.799999 -5.931992 -3.826428 	                    	                    	                    	                    	
 11.799999 -6.026550 6.814592 	 23.799990 -6.026550 2.600070 	 -4.600007 -6.026550 13.298471 	 -7.799999 -6.026550 -3.883809 	                    	                    	                    	                    	
 11.799999 -6.121109 6.785092 	 23.819990 -6.121109 2.559508 	 -4.580007 -6.121109 13.285990 	 -7.799999 -6.121109 -3.941388 	                    	                    	                    	                    	
 11.799999 -6.215668 6.755392 	 23.839991 -6.215668 2.518746 	 -4.560007 -6.215668 13.273308 	 -7.799999 -6.215668 -3.999168 	                    	                    	                    	                    	
 11.799999 -6.310223 6.725492 	 23.859991 -6.310223 2.477784 	 -4.540007 -6.310223 13.260425 	 -7.799999 -6.310223 -4.057149 	                    	                    	                    	                    	
 11.799999 -6.404781 6.695392 	 23.879990 -6.404781 2.436622 	 -4.520007 -6.404781 13.247343 	 -7.799999 -6.404781 -4.115328 	                    	                    	                    	                    	
 11.799999 -6.499340 6.665092 	 23.899990 -6.499340 2.395260 	 -4.500007 -6.499340 13.234061 	 -7.799999 -6.499340 -4.173708 	                    	                    	                    	                    	
 11.799999 -6.593899 6.634591 	 23.919991 -6.593899 2.353698 	 -4.480007 -6.593899 13.220578 	 -7.799999 -6.593899 -4.232289 	                    	                    	                    	                    	
 11.799999 -6.688454 6.603891 	 23.939991 -6.688454 2.311937 	 -4.460007 -6.688454 13.206897 	 -7.799999 -6.688454 -4.291068 	                    	                    	                    	                    	
 11.799999 -6.783012 6.572990 	 23.959990 -6.783012 2.269974 	 -4.440007 -6.783012 13.193014 	 -7.799999 -6.783012 -4.350049 	                    	                    	                    	                    	
 11.799999 -6.877571 6.541891 	 23.979990 -6.877571 2.227813 	 -4.420007 -6.877571 13.178933 	 -7.799999 -6.877571 -4.409228 	                    	                    	                    	                    	
 11.799999 -6.972130 6.510590 	 23.999990 -6.972130 2.185451 	 -4.400007 -6.972130 13.164650 	 -7.799999 -6.972130 -4.468608 	                    	                    	                    	                    	
 11.799999 -7.066689 6.479090 	 24.019991 -7.066689 2.142889 	 -4.380007 -7.066689 13.150168 	 -7.799999 -7.066689 -4.528188 	                    	                    	                    	                    	
 11.799999 -7.161243 6.447389 	 24.039989 -7.161243 2.100126 	 -4.360007 -7.161243 13.135486 	 -7.799999 -7.161243 -4.587969 	                    	                    	                    	                    	
 11.799999 -7.255802 6.415490 	 24.059990 -7.255802 2.057165 	 -4.340007 -7.255802 13.120604 	 -7.799999 -7.255802 -4.647948 	                    	                    	                    	                    	
 11.799999 -7.350361 6.383389 	 24.079990 -7.350361 2.014003 	 -4.320007 -7.350361 13.105521 	 -7.799999 -7.350361 -4.708129 	                    	                    	                    	                    	
 11.799999 -7.444920 6.351089 	 24.099991 -7.444920 1.970641 	 -4.300007 -7.444920 13.090240 	 -7.799999 -7.444920 -4.768508 	                    	                    	                    	                    	
 11.799999 -7.539474 6.318589 	 24.119989 -7.539474 1.927079 	 -4.280007 -7.539474 13.074758 	 -7.799999 -7.539474 -4.829089 	                    	                    	                    	                    	
 11.799999 -7.634033 6.285888 	 24.139990 -7.634033 1.883317 	 -4.260007 -7.634033 13.059074 	 -7.799999 -7.634033 -4.889869 	                    	                    	                    	                    	
 11.799999 -7.728592 6.252988 	 24.159990 -7.728592 1.839355 	 -4.240007 -7.728592 13.043193 	 -7.799999 -7.728592 -4.950849 	                    	                    	                    	                    	
 11.799999 -7.823151 6.219888 	 24.179991 -7.823151 1.795193 	 -4.220007 -7.823151 13.027111 	 -7.799999 -7.823151 -5.012029 	                    	                    	                    	                    	
 11.799999 -7.917709 6.186588 	 24.199991 -7.917709 1.750831 	 -4.200007 -7.917709 13.010829 	 -7.799999 -7.917709 -5.073409 	                    	                    	                    	                    	
 11.799999 -8.012268 6.153086 	 24.219992 -8.012268 1.706266 	 -4.180007 -8.012268 12.994345 	 -7.799999 -8.012268 -5.134992 	                    	                    	                    	                    	
 11.799999 -8.106831 6.119385 	 24.239992 -8.106831 1.661504 	 -4.160006 -8.106831 12.977663 	 -7.799999 -8.106831 -5.196774 	                    	                    	                    	                    	
 11.799999 -8.201389 6.085484 	 24.259993 -8.201389 1.616541 	 -4.140006 -8.201389 12.960780 	 -7.799999 -8.201389 -5.258755 	                    	                    	                    	                    	
 11.799999 -8.295952 6.051383 	 24.279993 -8.295952 1.571377 	 -4.120005 -8.295952 12.943697 	 -7.799999 -8.295952 -5.320937 	                    	                    	                    	                    	
 11.799999 -8.390511 6.017083 	 24.299994 -8.390511 1.526016 	 -4.100005 -8.390511 12.926416 	 -7.799999 -8.390511 -5.383317 	                    	                    	                    	                    	
 11.799999 -8.485069 5.982581 	 24.319994 -8.485069 1.480452 	 -4.080004 -8.485069 12.908933 	 -7.799999 -8.485069 -5.445899 	                    	                    	                    	                    	
 11.799999 -8.579632 5.947881 	 24.339994 -8.579632 1.434689 	 -4.060004 -8.579632 12.891251 	 -7.799999 -8.579632 -5.508680 	                    	                    	                    	                    	
 11.799999 -8.674191 5.912978 	 24.359995 -8.674191 1.388725 	 -4.040003 -8.674191 12.873366 	 -7.799999 -8.674191 -5.571663 	                    	                    	                    	                    	
 11.799999 -8.768749 5.877877 	 24.379995 -8.768749 1.342562 	 -4.020003 -8.768749 12.855285 	 -7.799999 -8.768749 -5.634844 	                    	                    	                    	                    	
 11.799999 -8.863312 5.842577 	 24.399996 -8.863312 1.296199 	 -4.000002 -8.863312 12.837002 	 -7.799999 -8.863312 -5.698225 	                    	                    	                    	                    	
 11.799999 -8.957870 5.807075 	 24.419996 -8.957870 1.249636 	 -3.980002 -8.957870 12.818519 	 -7.799999 -8.957870 -5.761807 	                    	                    	                    	                    	
 11.799999 -9.052433 5.771375 	 24.439997 -9.052433 1.202874 	 -3.960001 -9.052433 12.799838 	 -7.799999 -9.052433 -5.825587 	                    	                    	                    	                    	
 11.799999 -9.146992 5.735474 	 24.459997 -9.146992 1.155910 	 -3.940001 -9.146992 12.780954 	 -7.799999 -9.146992 -5.889570 	                    	                    	                    	                    	
 11.799999 -9.241550 5.699373 	 24.479998 -9.241550 1.108748 	 -3.920001 -9.241550 12.761872 	 -7.799999 -9.241550 -5.953751 	                    	                    	                    	                    	
 11.799999 -9.336113 5.663071 	 24.499998 -9.336113 1.061384 	 -3.900000 -9.336113 12.742589 	 -7.799999 -9.336113 -6.018133 	                    	                    	                    	                    	
 11.799999 -9.430672 5.626570 	 24.519999 -9.430672 1.013821 	 -3.880000 -9.430672 12.723106 	 -7.799999 -9.430672 -6.082715 	                    	                    	                    	                    	
 11.799999 -9.525230 5.589869 	 24.539999 -9.525230 0.966058 	 -3.859999 -9.525230 12.703424 	 -7.799999 -9.525230 -6.147496 	                    	                    	                    	                    	
 11.799999 -9.619793 5.552968 	 24.559999 -9.619793 0.918094 	 -3.839999 -9.619793 12.683540 	 -7.799999 -9.619793 -6.212478 	                    	                    	                    	                    	
 11.799999 -9.714352 5.515866 	 24.580000 -9.714352 0.869931 	 -3.819998 -9.714352 12.663458 	 -7.799999 -9.714352 -6.277660 	                    	                    	                    	                    	
 11.799999 -9.808910 5.478566 	 24.600000 -9.808910 0.821569 	 -3.799998 -9.808910 12.643176 	 -7.799999 -9.808910 -6.343040 	                    	                    	                    	                    	
 11.799999 -9.903473 5.441064 	 24.620001 -9.903473 0.773005 	 -3.779997 -9.903473 12.622692 	 -7.799999 -9.903473 -6.408623 	                    	                    	                    	                    	
 11.799999 -9.998032 5.403364 	 24.640001 -9.998032 0.724242 	 -3.759997 -9.998032 12.602011 	 -7.799999 -9.998032 -6.474404 	                    	                    	                    	                    	
 11.799999 -10.092594 5.365461 	 24.660002 -10.092594 0.675278 	 -3.739996 -10.092594 12.581126 	 -7.799999 -10.092594 -6.540387 	                    	                    	                    	                    	
 11.799999 -10.187153 5.327360 	 24.680002 -10.187153 0.626115 	 -3.719996 -10.187153 12.560043 	 -7.799999 -10.187153 -6.606568 	                    	                    	                    	                    	
 11.799999 -10.281712 5.289058 	 24.700003 -10.281712 0.576751 	 -3.699996 -10.281712 12.538761 	 -7.799999 -10.281712 -6.672950 	                    	                    	                    	                    	
 11.799999 -10.376274 5.250559 	 24.720003 -10.376274 0.527189 	 -3.679995 -10.376274 12.517280 	 -7.799999 -10.376274 -6.739531 	                    	                    	                    	                    	
 11.799999 -10.470833 5.211857 	 24.740004 -10.470833 0.477426 	 -3.659995 -10.470833 12.495596 	 -7.799999 -10.470833 -6.806313 	                    	                    	                    	                    	
 11.799999 -10.565392 5.172955 	 24.760004 -10.565392 0.427462 	 -3.639994 -10.565392 12.473713 	 -7.799999 -10.565392 -6.873295 	                    	                    	                    	                    	
 11.799999 -10.659954 5.133854 	 24.780005 -10.659954 0.377299 	 -3.619994 -10.659954 12.451631 	 -7.799999 -10.659954 -6.940476 	                    	                    	                    	                    	
 11.799999 -10.754513 5.094553 	 24.800005 -10.754513 0.326936 	 -3.599993 -10.754513 12.429348 	 -7.799999 -10.754513 -7.007857 	                    	                    	                    	                    	
 11.799999 -10.849072 5.055052 	 24.820005 -10.849072 0.276373 	 -3.579993 -10.849072 12.406865 	 -7.799999 -10.849072 -7.075439 	                    	                    	                    	                    	
 11.799999 -10.943634 5.015351 	 24.840006 -10.943634 0.225610 	 -3.559992 -10.943634 12.384183 	 -7.799999 -10.943634 -7.143221 	                    	                    	                    	                    	
 11.799999 -11.038193 4.975450 	 24.860006 -11.038193 0.174646 	 -3.539992 -11.038193 12.361300 	 -7.799999 -11.038193 -7.211203 	                    	                    	                    	                    	
 11.799999 -11.132755 4.935348 	 24.880007 -11.132755 0.123482 	 -3.519991 -11.132755 12.338216 	 -7.799999 -11.132755 -7.279385 	                    	                    	                    	                    	
 11.799999 -11.227314 4.895046 	 24.900007 -11.227314 0.072118 	 -3.499991 -11.227314 12.314933 	 -7.799999 -11.227314 -7.347768 	                    	                    	                    	                    	
 11.799999 -11.321873 4.854545 	 24.920008 -11.321873 0.020556 	 -3.479990 -11.321873 12.291451 	 -7.799999 -11.321873 -7.416348 	                    	                    	                    	                    	
 11.799999 -11.416435 4.813844 	 24.940008 -11.416435 -0.031207 	 -3.459990 -11.416435 12.267768 	 -7.799999 -11.416435 -7.485130 	                    	                    	                    	                    	
 11.799999 -11.510994 4.772943 	 24.960009 -11.510994 -0.083170 	 -3.439990 -11.510994 12.243886 	 -7.799999 -11.510994 -7.554111 	                    	                    	                    	                    	
 11.799999 -11.605553 4.731840 	 24.980009 -11.605553 -0.135335 	 -3.419989 -11.605553 12.219801 	 -7.799999 -11.605553 -7.623295 	                    	                    	                    	                    	
 11.799999 -11.700115 4.690540 	 25.000010 -11.700115 -0.187697 	 -3.399989 -11.700115 12.195519 	 -7.799999 -11.700115 -7.692675 	                    	                    	                    	                    	
 11.799999 -11.794674 4.649039 	 25.020010 -11.794674 -0.240261 	 -3.379988 -11.794674 12.171037 	 -7.799999 -11.794674 -7.762258 	                    	                    	                    	                    	
 11.799999 -11.889236 4.607337 	 25.040010 -11.889236 -0.293025 	 -3.359988 -11.889236 12.146353 	 -7.799999 -11.889236 -7.832040 	                    	                    	                    	                    	
 11.799999 -11.983795 4.565436 	 25.060011 -11.983795 -0.345987 	 -3.339987 -11.983795 12.121470 	 -7.799999 -11.983795 -7.902021 	                    	                    	                    	                    	
 11.799999 -12.078354 4.523333 	 25.080011 -12.078354 -0.399152 	 -3.319987 -12.078354 12.096386 	 -7.799999 -12.078354 -7.972204 	                    	                    	                    	                    	
 11.799999 -12.172916 4.481032 	 25.100012 -12.172916 -0.452515 	 -3.299986 -12.172916 12.071104 	 -7.799999 -12.172916 -8.042585 	                    	                    	                    	                    	
 11.799999 -12.267475 4.438531 	 25.120012 -12.267475 -0.506078 	 -3.279986 -12.267475 12.045621 	 -7.799999 -12.267475 -8.113168 	                    	                    	                    	                    	
 11.799999 -12.362034 4.395829 	 25.140013 -12.362034 -0.559842 	 -3.259985 -12.362034 12.019938 	 -7.799999 -12.362034 -8.183949 	                    	                    	                    	                    	
 11.799999 -12.456596 4.352928 	 25.160013 -12.456596 -0.613806 	 -3.239985 -12.456596 11.994055 	 -7.799999 -12.456596 -8.254931 	                    	                    	                    	                    	
 11.799999 -12.551155 4.309827 	 25.180014 -12.551155 -0.667968 	 -3.219985 -12.551155 11.967973 	 -7.799999 -12.551155 -8.326113 	                    	                    	                    	                    	
 11.799999 -12.645714 4.266525 	 25.200014 -12.645714 -0.722332 	 -3.199984 -12.645714 11.941689 	 -7.799999 -12.645714 -8.397495 	                    	                    	                    	                    	
 11.799999 -12.740276 4.223024 	 25.220015 -12.740276 -0.776895 	 -3.179984 -12.740276 11.915207 	 -7.799999 -12.740276 -8.469076 	                    	                    	                    	                    	
 11.799999 -12.834835 4.179323 	 25.240015 -12.834835 -0.831658 	 -3.159983 -12.834835 11.888524 	 -7.799999 -12.834835 -8.540858 	                    	                    	                    	                    	
 11.799999 -12.929398 4.135422 	 25.260015 -12.929398 -0.886621 	 -3.139983 -12.929398 11.861641 	 -7.799999 -12.929398 -8.612840 	                    	                    	                    	                    	
 11.799999 -13.023956 4.091321 	 25.280016 -13.023956 -0.941785 	 -3.119982 -13.023956 11.834558 	 -7.799999 -13.023956 -8.685021 	                    	                    	                    	                    	
 11.799999 -13.118515 4.047019 	 25.300016 -13.118515 -0.997149 	 -3.099982 -13.118515 11.807275 	 -7.799999 -13.118515 -8.757404 	                    	                    	                    	                    	
 11.799999 -13.213078 4.002516 	 25.320017 -13.213078 -1.052713 	 -3.079981 -13.213078 11.779791 	 -7.799999 -13.213078 -8.829987 	                    	                    	                    	                    	
 11.799999 -13.307636 3.957814 	 25.340017 -13.307636 -1.108477 	 -3.059981 -13.307636 11.752107 	 -7.799999 -13.307636 -8.902769 	                    	                    	                    	                    	
 11.799999 -13.402195 3.912913 	 25.360018 -13.402195 -1.164440 	 -3.039980 -13.402195 11.724225 	 -7.799999 -13.402195 -8.975751 	                    	                    	                    	                    	
 11.799999 -13.496758 3.867812 	 25.380018 -13.496758 -1.220603 	 -3.019980 -13.496758 11.696142 	 -7.799999 -13.496758 -9.048932 	                    	                    	                    	                    	
 11.799999 -13.591316 3.822511 	 25.400019 -13.591316 -1.276966 	 -2.999979 -13.591316 11.667859 	 -7.799999 -13.591316 -9.122313 	                    	                    	                    	                    	
 11.799999 -13.685879 3.777009 	 25.420019 -13.685879 -1.333530 	 -2.979979 -13.685879 11.639377 	 -7.799999 -13.685879 -9.195896 	                    	                    	                    	                    	
 11.799999 -13.780437 3.731308 	 25.440020 -13.780437 -1.390294 	 -2.959979 -13.780437 11.610693 	 -7.799999 -13.780437 -9.269678 	                    	                    	                    	                    	
 11.799999 -13.874996 3.685405 	 25.460020 -13.874996 -1.447258 	 -2.939978 -13.874996 11.581809 	 -7.799999 -13.874996 -9.343660 	                    	                    	                    	                    	
 11.799999 -13.969559 3.639303 	 25.480021 -13.969559 -1.504422 	 -2.919978 -13.969559 11.552726 	 -7.799999 -13.969559 -9.417844 	                    	                    	                    	                    	
 11.799999 -14.064117 3.593002 	 25.500021 -14.064117 -1.561785 	 -2.899977 -14.064117 11.523443 	 -7.799999 -14.064117 -9.492225 	                    	                    	                    	                    	
 11.799999 -14.158676 3.546501 	 25.520021 -14.158676 -1.619348 	 -2.879977 -14.158676 11.493960 	 -7.799999 -14.158676 -9.566806 	                    	                    	                    	                    	
 11.799999 -14.253239 3.499800 	 25.540022 -14.253239 -1.677111 	 -2.859976 -14.253239 11.464278 	 -7.799999 -14.253239 -9.641588 	                    	                    	                    	                    	
 11.799999 -14.347797 3.452897 	 25.560022 -14.347797 -1.735077 	 -2.839976 -14.347797 11.434393 	 -7.799999 -14.347797 -9.716572 	                    	                    	                    	                    	
 11.799999 -14.442356 3.405797 	 25.580023 -14.442356 -1.793239 	 -2.819975 -14.442356 11.404311 	 -7.799999 -14.442356 -9.791752 	                    	                    	                    	                    	
 11.799999 -14.536919 3.358495 	 25.600023 -14.536919 -1.851603 	 -2.799975 -14.536919 11.374027 	 -7.799999 -14.536919 -9.867135 	                    	                    	                    	                    	
 11.799999 -14.631477 3.310992 	 25.620024 -14.631477 -1.910167 	 -2.779974 -14.631477 11.343544 	 -7.799999 -14.631477 -9.942718 	                    	                    	                    	                    	
 11.799999 -14.726040 3.263292 	 25.640024 -14.726040 -1.968930 	 -2.759974 -14.726040 11.312861 	 -7.799999 -14.726040 -10.018498 	                    	                    	                    	                    	
 11.799999 -14.820599 3.215389 	 25.660025 -14.820599 -2.027895 	 -2.739974 -14.820599 11.281977 	 -7.799999 -14.820599 -10.094482 	                    	                    	                    	                    	
 11.799999 -14.915157 3.167287 	 25.680025 -14.915157 -2.087058 	 -2.719973 -14.915157 11.250895 	 -7.799999 -14.915157 -10.170664 	                    	                    	                    	                    	
 11.799999 -15.009720 3.118986 	 25.700026 -15.009720 -2.146421 	 -2.699973 -15.009720 11.219611 	 -7.799999 -15.009720 -10.247046 	                    	                    	                    	                    	
 11.799999 -15.104279 3.070484 	 25.720026 -15.104279 -2.205985 	 -2.679972 -15.104279 11.188128 	 -7.799999 -15.104279 -10.323628 	                    	                    	                    	                    	
 11.799999 -15.198837 3.021782 	 25.740026 -15.198837 -2.265749 	 -2.659972 -15.198837 11.156445 	 -7.799999 -15.198837 -10.400411 	                    	                    	                    	                    	
 11.799999 -15.293400 2.972881 	 25.760027 -15.293400 -2.325712 	 -2.639971 -15.293400 11.124562 	 -7.799999 -15.293400 -10.477391 	                    	                    	                    	                    	
 11.799999 -15.387959 2.923779 	 25.780027 -15.387959 -2.385876 	 -2.619971 -15.387959 11.092478 	 -7.799999 -15.387959 -10.554575 	                    	                    	                    	                    	
 11.799999 -15.482517 2.874478 	 25.800028 -15.482517 -2.446239 	 -2.599970 -15.482517 11.060196 	 -7.799999 -15.482517 -10.631956 	                    	                    	                    	                    	
 11.799999 -15.577080 2.824975 	 25.820028 -15.577080 -2.506805 	 -2.579970 -15.577080 11.027711 	 -7.799999 -15.577080 -10.709539 	                    	                    	                    	                    	
 11.799999 -15.671638 2.775273 	 25.840029 -15.671638 -2.567568 	 -2.559969 -15.671638 10.995028 	 -7.799999 -15.671638 -10.787322 	                    	                    	                    	                    	
 11.799999 -15.766201 2.725371 	 25.860029 -15.766201 -2.628532 	 -2.539969 -15.766201 10.962144 	 -7.799999 -15.766201 -10.865304 	                    	                    	                    	                    	
 11.799999 -15.860760 2.675271 	 25.880030 -15.860760 -2.689694 	 -2.519969 -15.860760 10.929063 	 -7.799999 -15.860760 -10.943484 	                    	                    	                    	                    	
 11.799999 -15.955318 2.624969 	 25.900030 -15.955318 -2.751059 	 -2.499968 -15.955318 10.895779 	 -7.799999 -15.955318 -11.021868 	                    	                    	                    	                    	
 11.799999 -16.049881 2.574466 	 25.920031 -16.049881 -2.812623 	 -2.479968 -16.049881 10.862294 	 -7.799999 -16.049881 -11.100451 	                    	                    	                    	                    	
 11.799999 -16.144440 2.523765 	 25.940031 -16.144440 -2.874386 	 -2.459967 -16.144440 10.828612 	 -7.799999 -16.144440 -11.179232 	                    	                    	                    	                    	
 11.799999 -16.238998 2.472864 	 25.960032 -16.238998 -2.936349 	 -2.439967 -16.238998 10.794729 	 -7.799999 -16.238998 -11.258214 	                    	                    	                    	                    	
 11.799999 -16.333561 2.421760 	 25.980032 -16.333561 -2.998515 	 -2.419966 -16.333561 10.760644 	 -7.799999 -16.333561 -11.337398 	                    	                    	                    	                    	
 11.799999 -16.428120 2.370459 	 26.000032 -16.428120 -3.060879 	 -2.399966 -16.428120 10.726361 	 -7.799999 -16.428120 -11.416780 	                    	                    	                    	                    	
 11.799999 -16.522682 2.318959 	 26.020033 -16.522682 -3.123441 	 -2.379965 -16.522682 10.691879 	 -7.799999 -16.522682 -11.496361 	                    	                    	                    	                    	
 11.799999 -16.617241 2.267256 	 26.040033 -16.617241 -3.186205 	 -2.359965 -16.617241 10.657195 	 -7.799999 -16.617241 -11.576143 	                    	                    	                    	                    	
 11.799999 -16.711800 2.215353 	 26.060034 -16.711800 -3.249170 	 -2.339964 -16.711800 10.622311 	 -7.799999 -16.711800 -11.656126 	                    	                    	                    	                    	
 11.799999 -16.806362 2.163253 	 26.080034 -16.806362 -3.312333 	 -2.319964 -16.806362 10.587229 	 -7.799999 -16.806362 -11.736308 	                    	                    	                    	                    	
 11.799999 -16.900921 2.110949 	 26.100035 -16.900921 -3.375698 	 -2.299963 -16.900921 10.551944 	 -7.799999 -16.900921 -11.816691 	                    	                    	                    	                    	
